id_lista,nombre_representante,distrito_familia,producto,cantidad,prioridad,precio_soles,nombre_tienda,tipo,distrito_tienda,fecha
1038,Ricardo López,Jesús María,Yogurt (unidad),3.0,Baja,1.8,Tottus Jesús María,Supermercado,Jesús María,2025-10-30
1039,Sofía Vargas,La Molina,Manzana (kg),2.0,Alta,4.5,Vivanda La Molina,Supermercado,La Molina,2025-10-30
1040,Juan Carlos Díaz,San Miguel,Arroz (kg),3.0,Alta,2.7,Bodega San Miguel,Bodega,San Miguel,2025-10-30
741,Kevin Pardo,Miraflores,Arroz (kg),3.0,Alta,3.7,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-01
742,María Quispe,San Martín de Porres,Pechuga de pollo (kg),2.0,Alta,10.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-01
743,José Alvarez,SMP,Papa (kg),3.0,Media,1.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-01
744,Luis Ramírez,Surco,Tomate (kg),2.0,Alta,3.8,Wong Surco,Supermercado,Surco,2025-10-01
745,Ana Torres,Comas,Pan francés (unidad),10.0,Media,0.27,Bodega San Pedro,Bodega,Comas,2025-10-01
746,Jorge Medina,San Borja,Naranja (kg),2.5,Media,3.0,Plaza Vea San Borja,Supermercado,San Borja,2025-10-01
747,Ana Torres,Pueblo Libre,Pasta (paquete),3.0,Baja,2.8,Metro San Borja,Supermercado,San Borja,2025-10-01
748,Carlos López,San Borja,Jugo (litro),2.0,Media,5.0,Vivanda La Molina,Supermercado,La Molina,2025-10-01
749,Laura Sánchez,Lince,Café (paquete),1.0,Alta,14.3,Tottus Lince,Supermercado,Lince,2025-10-01
750,José García,San Isidro,Sal (kg),1.0,Alta,1.0,Wong San Isidro,Supermercado,San Isidro,2025-10-01
751,Carla Huamán,Callao,Pescado bonito (kg),2.0,Alta,10.4,Mercado Callao,Mercado,Callao,2025-10-02
752,Ricardo López,La Molina,Queso fresco (kg),1.0,Media,17.7,Wong La Molina,Supermercado,La Molina,2025-10-02
753,Sofía Vargas,San Isidro,Aceite vegetal 1L,2.0,Alta,10.1,Metro San Isidro,Supermercado,San Isidro,2025-10-02
754,Juan Carlos Díaz,Villa El Salvador,Papa blanca (kg),5.0,Alta,2.4,Mercado VES,Mercado,Villa El Salvador,2025-10-02
755,Elena Rojas,Chorrillos,Galletas paquete 6u,3.0,Media,4.6,Bodega Chorrillos,Bodega,Chorrillos,2025-10-02
756,Pedro Castillo,SMP,Azúcar rubia (kg),2.0,Alta,3.6,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-02
757,Carla Huamán,Surquillo,Frijoles (kg),2.0,Alta,3.9,Mercado Surquillo,Mercado,Surquillo,2025-10-02
758,Ricardo López,Jesús María,Jugo (litro),2.0,Media,4.6,Tottus Jesús María,Supermercado,Jesús María,2025-10-02
759,Sofía Vargas,La Molina,Café (paquete),1.0,Alta,13.8,Vivanda La Molina,Supermercado,La Molina,2025-10-02
760,Juan Carlos Díaz,San Miguel,Té (paquete),1.0,Baja,2.7,Bodega San Miguel,Bodega,San Miguel,2025-10-02
761,Kevin Pardo,Miraflores,Leche evaporada 400g,2.0,Media,2.8,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-03
762,María Quispe,San Martín de Porres,Detergente líquido 1L,1.0,Baja,7.2,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-03
763,José Alvarez,SMP,Cebolla (kg),2.0,Alta,1.6,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-03
764,Luis Ramírez,Surco,Huevos (docena),1.0,Alta,11.3,Wong Surco,Supermercado,Surco,2025-10-03
765,Ana Torres,Comas,Yogurt (unidad),3.0,Baja,2.8,Bodega San Pedro,Bodega,Comas,2025-10-03
766,Jorge Medina,San Borja,Manzana (kg),2.0,Alta,5.2,Plaza Vea San Borja,Supermercado,San Borja,2025-10-03
767,Ana Torres,Pueblo Libre,Atún (lata),3.0,Media,5.7,Metro San Borja,Supermercado,San Borja,2025-10-03
768,Carlos López,San Borja,Galletas (paquete),2.0,Baja,3.3,Vivanda La Molina,Supermercado,La Molina,2025-10-03
769,Laura Sánchez,Lince,Harina (kg),2.0,Media,3.5,Tottus Lince,Supermercado,Lince,2025-10-03
770,José García,San Isidro,Mayonesa (frasco),1.0,Baja,5.3,Wong San Isidro,Supermercado,San Isidro,2025-10-03
771,Carla Huamán,Callao,Arroz (kg),3.0,Alta,3.8,Mercado Callao,Mercado,Callao,2025-10-04
772,Ricardo López,La Molina,Pechuga de pollo (kg),2.0,Alta,10.8,Wong La Molina,Supermercado,La Molina,2025-10-04
773,Sofía Vargas,San Isidro,Papa (kg),3.0,Media,1.4,Metro San Isidro,Supermercado,San Isidro,2025-10-04
774,Juan Carlos Díaz,Villa El Salvador,Tomate (kg),2.0,Alta,3.7,Mercado VES,Mercado,Villa El Salvador,2025-10-04
775,Elena Rojas,Chorrillos,Pan francés (unidad),10.0,Media,0.26,Bodega Chorrillos,Bodega,Chorrillos,2025-10-04
776,Pedro Castillo,SMP,Naranja (kg),2.5,Media,3.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-04
777,Carla Huamán,Surquillo,Pasta (paquete),3.0,Baja,2.9,Mercado Surquillo,Mercado,Surquillo,2025-10-04
778,Ricardo López,Jesús María,Jugo (litro),2.0,Media,4.7,Tottus Jesús María,Supermercado,Jesús María,2025-10-04
779,Sofía Vargas,La Molina,Café (paquete),1.0,Alta,14.0,Vivanda La Molina,Supermercado,La Molina,2025-10-04
780,Juan Carlos Díaz,San Miguel,Sal (kg),1.0,Alta,0.8,Bodega San Miguel,Bodega,San Miguel,2025-10-04
781,Kevin Pardo,Miraflores,Ketchup (frasco),1.0,Media,4.3,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-05
782,María Quispe,San Martín de Porres,Lentejas (kg),2.0,Alta,4.0,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-05
783,José Alvarez,SMP,Shampoo (frasco),1.0,Baja,11.0,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-05
784,Luis Ramírez,Surco,Papel higiénico (paquete),2.0,Alta,7.6,Wong Surco,Supermercado,Surco,2025-10-05
785,Ana Torres,Comas,Queso (kg),1.0,Media,18.9,Bodega San Pedro,Bodega,Comas,2025-10-05
786,Jorge Medina,San Borja,Yogurt (unidad),3.0,Baja,2.6,Plaza Vea San Borja,Supermercado,San Borja,2025-10-05
787,Ana Torres,Pueblo Libre,Manzana (kg),2.0,Alta,5.3,Metro San Borja,Supermercado,San Borja,2025-10-05
788,Carlos López,San Borja,Arroz (kg),3.0,Alta,3.6,Vivanda La Molina,Supermercado,La Molina,2025-10-05
789,Laura Sánchez,Lince,Leche evaporada 400g,2.0,Media,2.7,Tottus Lince,Supermercado,Lince,2025-10-05
790,José García,San Isidro,Pechuga de pollo (kg),2.0,Alta,10.9,Wong San Isidro,Supermercado,San Isidro,2025-10-05
791,Carla Huamán,Callao,Plátano (kg),2.0,Alta,2.0,Mercado Callao,Mercado,Callao,2025-10-06
792,Ricardo López,La Molina,Detergente líquido 1L,1.0,Baja,7.1,Wong La Molina,Supermercado,La Molina,2025-10-06
793,Sofía Vargas,San Isidro,Huevos (docena),1.0,Alta,11.2,Metro San Isidro,Supermercado,San Isidro,2025-10-06
794,Juan Carlos Díaz,Villa El Salvador,Tomate (kg),2.0,Media,3.6,Mercado VES,Mercado,Villa El Salvador,2025-10-06
795,Elena Rojas,Chorrillos,Aceite (litro),1.0,Alta,9.3,Bodega Chorrillos,Bodega,Chorrillos,2025-10-06
796,Pedro Castillo,SMP,Azúcar (kg),2.0,Media,3.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-06
797,Carla Huamán,Surquillo,Pasta (paquete),3.0,Baja,2.7,Mercado Surquillo,Mercado,Surquillo,2025-10-06
798,Ricardo López,Jesús María,Frijoles (kg),2.0,Alta,4.1,Tottus Jesús María,Supermercado,Jesús María,2025-10-06
799,Sofía Vargas,La Molina,Papa (kg),3.0,Media,1.3,Vivanda La Molina,Supermercado,La Molina,2025-10-06
800,Juan Carlos Díaz,San Miguel,Cebolla (kg),2.0,Alta,1.7,Bodega San Miguel,Bodega,San Miguel,2025-10-06
801,Kevin Pardo,Miraflores,Atún (lata),3.0,Media,5.6,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-07
802,María Quispe,San Martín de Porres,Galletas (paquete),2.0,Baja,3.2,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-07
803,José Alvarez,SMP,Jugo (litro),2.0,Media,4.8,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-07
804,Luis Ramírez,Surco,Café (paquete),1.0,Alta,14.1,Wong Surco,Supermercado,Surco,2025-10-07
805,Ana Torres,Comas,Té (paquete),1.0,Baja,2.8,Bodega San Pedro,Bodega,Comas,2025-10-07
806,Jorge Medina,San Borja,Harina (kg),2.0,Media,3.4,Plaza Vea San Borja,Supermercado,San Borja,2025-10-07
807,Ana Torres,Pueblo Libre,Sal (kg),1.0,Alta,0.8,Metro San Borja,Supermercado,San Borja,2025-10-07
808,Carlos López,San Borja,Mayonesa (frasco),1.0,Baja,5.2,Vivanda La Molina,Supermercado,La Molina,2025-10-07
809,Laura Sánchez,Lince,Ketchup (frasco),1.0,Media,4.2,Tottus Lince,Supermercado,Lince,2025-10-07
810,José García,San Isidro,Lentejas (kg),2.0,Alta,3.9,Wong San Isidro,Supermercado,San Isidro,2025-10-07
811,Carla Huamán,Callao,Shampoo (frasco),1.0,Baja,11.1,Mercado Callao,Mercado,Callao,2025-10-08
812,Ricardo López,La Molina,Papel higiénico (paquete),2.0,Alta,7.7,Wong La Molina,Supermercado,La Molina,2025-10-08
813,Sofía Vargas,San Isidro,Queso (kg),1.0,Media,19.0,Metro San Isidro,Supermercado,San Isidro,2025-10-08
814,Juan Carlos Díaz,Villa El Salvador,Yogurt (unidad),3.0,Baja,2.7,Mercado VES,Mercado,Villa El Salvador,2025-10-08
815,Elena Rojas,Chorrillos,Manzana (kg),2.0,Alta,5.4,Bodega Chorrillos,Bodega,Chorrillos,2025-10-08
816,Pedro Castillo,SMP,Arroz (kg),3.0,Alta,3.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-08
817,Carla Huamán,Surquillo,Leche evaporada 400g,2.0,Media,2.6,Mercado Surquillo,Mercado,Surquillo,2025-10-08
818,Ricardo López,Jesús María,Pechuga de pollo (kg),2.0,Alta,10.7,Tottus Jesús María,Supermercado,Jesús María,2025-10-08
819,Sofía Vargas,La Molina,Plátano (kg),2.0,Alta,2.1,Vivanda La Molina,Supermercado,La Molina,2025-10-08
820,Juan Carlos Díaz,San Miguel,Detergente líquido 1L,1.0,Baja,7.0,Bodega San Miguel,Bodega,San Miguel,2025-10-08
821,Kevin Pardo,Miraflores,Huevos (docena),1.0,Alta,11.4,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-09
822,María Quispe,San Martín de Porres,Tomate (kg),2.0,Media,3.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-09
823,José Alvarez,SMP,Aceite (litro),1.0,Alta,9.2,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-09
824,Luis Ramírez,Surco,Azúcar (kg),2.0,Media,3.8,Wong Surco,Supermercado,Surco,2025-10-09
825,Ana Torres,Comas,Pasta (paquete),3.0,Baja,2.6,Bodega San Pedro,Bodega,Comas,2025-10-09
826,Jorge Medina,San Borja,Frijoles (kg),2.0,Alta,4.2,Plaza Vea San Borja,Supermercado,San Borja,2025-10-09
827,Ana Torres,Pueblo Libre,Papa (kg),3.0,Media,1.2,Metro San Borja,Supermercado,San Borja,2025-10-09
828,Carlos López,San Borja,Cebolla (kg),2.0,Alta,1.8,Vivanda La Molina,Supermercado,La Molina,2025-10-09
829,Laura Sánchez,Lince,Atún (lata),3.0,Media,5.5,Tottus Lince,Supermercado,Lince,2025-10-09
830,José García,San Isidro,Galletas (paquete),2.0,Baja,3.1,Wong San Isidro,Supermercado,San Isidro,2025-10-09
831,Carla Huamán,Callao,Jugo (litro),2.0,Media,4.9,Mercado Callao,Mercado,Callao,2025-10-10
832,Ricardo López,La Molina,Café (paquete),1.0,Alta,14.2,Wong La Molina,Supermercado,La Molina,2025-10-10
833,Sofía Vargas,San Isidro,Té (paquete),1.0,Baja,2.6,Metro San Isidro,Supermercado,San Isidro,2025-10-10
834,Juan Carlos Díaz,Villa El Salvador,Harina (kg),2.0,Media,3.3,Mercado VES,Mercado,Villa El Salvador,2025-10-10
835,Elena Rojas,Chorrillos,Sal (kg),1.0,Alta,0.7,Bodega Chorrillos,Bodega,Chorrillos,2025-10-10
836,Pedro Castillo,SMP,Mayonesa (frasco),1.0,Baja,5.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-10
837,Carla Huamán,Surquillo,Ketchup (frasco),1.0,Media,4.1,Mercado Surquillo,Mercado,Surquillo,2025-10-10
838,Ricardo López,Jesús María,Lentejas (kg),2.0,Alta,3.8,Tottus Jesús María,Supermercado,Jesús María,2025-10-10
839,Sofía Vargas,La Molina,Shampoo (frasco),1.0,Baja,10.9,Vivanda La Molina,Supermercado,La Molina,2025-10-10
840,Juan Carlos Díaz,San Miguel,Papel higiénico (paquete),2.0,Alta,7.5,Bodega San Miguel,Bodega,San Miguel,2025-10-10
841,Kevin Pardo,Miraflores,Queso (kg),1.0,Media,19.1,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-11
842,María Quispe,San Martín de Porres,Yogurt (unidad),3.0,Baja,2.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-11
843,José Alvarez,SMP,Manzana (kg),2.0,Alta,5.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-11
844,Luis Ramírez,Surco,Arroz (kg),3.0,Alta,3.4,Wong Surco,Supermercado,Surco,2025-10-11
845,Ana Torres,Comas,Leche evaporada 400g,2.0,Media,2.9,Bodega San Pedro,Bodega,Comas,2025-10-11
846,Jorge Medina,San Borja,Pechuga de pollo (kg),2.0,Alta,10.6,Plaza Vea San Borja,Supermercado,San Borja,2025-10-11
847,Ana Torres,Pueblo Libre,Plátano (kg),2.0,Alta,2.2,Metro San Borja,Supermercado,San Borja,2025-10-11
848,Carlos López,San Borja,Detergente líquido 1L,1.0,Baja,7.3,Vivanda La Molina,Supermercado,La Molina,2025-10-11
849,Laura Sánchez,Lince,Huevos (docena),1.0,Alta,11.5,Tottus Lince,Supermercado,Lince,2025-10-11
850,José García,San Isidro,Tomate (kg),2.0,Media,3.4,Wong San Isidro,Supermercado,San Isidro,2025-10-11
851,Carla Huamán,Callao,Aceite (litro),1.0,Alta,9.4,Mercado Callao,Mercado,Callao,2025-10-12
852,Ricardo López,La Molina,Azúcar (kg),2.0,Media,3.9,Wong La Molina,Supermercado,La Molina,2025-10-12
853,Sofía Vargas,San Isidro,Pasta (paquete),3.0,Baja,2.5,Metro San Isidro,Supermercado,San Isidro,2025-10-12
854,Juan Carlos Díaz,Villa El Salvador,Frijoles (kg),2.0,Alta,4.0,Mercado VES,Mercado,Villa El Salvador,2025-10-12
855,Elena Rojas,Chorrillos,Papa (kg),3.0,Media,1.1,Bodega Chorrillos,Bodega,Chorrillos,2025-10-12
856,Pedro Castillo,SMP,Cebolla (kg),2.0,Alta,1.9,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-12
857,Carla Huamán,Surquillo,Atún (lata),3.0,Media,5.4,Mercado Surquillo,Mercado,Surquillo,2025-10-12
858,Ricardo López,Jesús María,Galletas (paquete),2.0,Baja,3.0,Tottus Jesús María,Supermercado,Jesús María,2025-10-12
859,Sofía Vargas,La Molina,Jugo (litro),2.0,Media,4.8,Vivanda La Molina,Supermercado,La Molina,2025-10-12
860,Juan Carlos Díaz,San Miguel,Café (paquete),1.0,Alta,14.4,Bodega San Miguel,Bodega,San Miguel,2025-10-12
861,Kevin Pardo,Miraflores,Té (paquete),1.0,Baja,2.8,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-13
862,María Quispe,San Martín de Porres,Harina (kg),2.0,Media,3.6,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-13
863,José Alvarez,SMP,Sal (kg),1.0,Alta,0.6,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-13
864,Luis Ramírez,Surco,Mayonesa (frasco),1.0,Baja,5.0,Wong Surco,Supermercado,Surco,2025-10-13
865,Ana Torres,Comas,Ketchup (frasco),1.0,Media,4.0,Bodega San Pedro,Bodega,Comas,2025-10-13
866,Jorge Medina,San Borja,Lentejas (kg),2.0,Alta,3.7,Plaza Vea San Borja,Supermercado,San Borja,2025-10-13
867,Ana Torres,Pueblo Libre,Shampoo (frasco),1.0,Baja,11.2,Metro San Borja,Supermercado,San Borja,2025-10-13
868,Carlos López,San Borja,Papel higiénico (paquete),2.0,Alta,7.8,Vivanda La Molina,Supermercado,La Molina,2025-10-13
869,Laura Sánchez,Lince,Queso (kg),1.0,Media,19.2,Tottus Lince,Supermercado,Lince,2025-10-13
870,José García,San Isidro,Yogurt (unidad),3.0,Baja,2.4,Wong San Isidro,Supermercado,San Isidro,2025-10-13
871,Carla Huamán,Callao,Manzana (kg),2.0,Alta,5.6,Mercado Callao,Mercado,Callao,2025-10-14
872,Ricardo López,La Molina,Arroz (kg),3.0,Alta,3.3,Wong La Molina,Supermercado,La Molina,2025-10-14
873,Sofía Vargas,San Isidro,Leche evaporada 400g,2.0,Media,2.5,Metro San Isidro,Supermercado,San Isidro,2025-10-14
874,Juan Carlos Díaz,Villa El Salvador,Pechuga de pollo (kg),2.0,Alta,10.5,Mercado VES,Mercado,Villa El Salvador,2025-10-14
875,Elena Rojas,Chorrillos,Plátano (kg),2.0,Alta,1.8,Bodega Chorrillos,Bodega,Chorrillos,2025-10-14
876,Pedro Castillo,SMP,Detergente líquido 1L,1.0,Baja,6.9,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-14
877,Carla Huamán,Surquillo,Huevos (docena),1.0,Alta,11.1,Mercado Surquillo,Mercado,Surquillo,2025-10-14
878,Ricardo López,Jesús María,Tomate (kg),2.0,Media,3.3,Tottus Jesús María,Supermercado,Jesús María,2025-10-14
879,Sofía Vargas,La Molina,Aceite (litro),1.0,Alta,9.5,Vivanda La Molina,Supermercado,La Molina,2025-10-14
880,Juan Carlos Díaz,San Miguel,Azúcar (kg),2.0,Media,3.5,Bodega San Miguel,Bodega,San Miguel,2025-10-14
881,Kevin Pardo,Miraflores,Pasta (paquete),3.0,Baja,2.4,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-15
882,María Quispe,San Martín de Porres,Frijoles (kg),2.0,Alta,4.3,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-15
883,José Alvarez,SMP,Papa (kg),3.0,Media,1.0,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-15
884,Luis Ramírez,Surco,Cebolla (kg),2.0,Alta,1.5,Wong Surco,Supermercado,Surco,2025-10-15
885,Ana Torres,Comas,Atún (lata),3.0,Media,5.3,Bodega San Pedro,Bodega,Comas,2025-10-15
886,Jorge Medina,San Borja,Galletas (paquete),2.0,Baja,2.9,Plaza Vea San Borja,Supermercado,San Borja,2025-10-15
887,Ana Torres,Pueblo Libre,Jugo (litro),2.0,Media,4.5,Metro San Borja,Supermercado,San Borja,2025-10-15
888,Carlos López,San Borja,Café (paquete),1.0,Alta,13.9,Vivanda La Molina,Supermercado,La Molina,2025-10-15
889,Laura Sánchez,Lince,Té (paquete),1.0,Baja,2.5,Tottus Lince,Supermercado,Lince,2025-10-15
890,José García,San Isidro,Harina (kg),2.0,Media,3.2,Wong San Isidro,Supermercado,San Isidro,2025-10-15
891,Carla Huamán,Callao,Sal (kg),1.0,Alta,0.5,Mercado Callao,Mercado,Callao,2025-10-16
892,Ricardo López,La Molina,Mayonesa (frasco),1.0,Baja,4.9,Wong La Molina,Supermercado,La Molina,2025-10-16
893,Sofía Vargas,San Isidro,Ketchup (frasco),1.0,Media,3.9,Metro San Isidro,Supermercado,San Isidro,2025-10-16
894,Juan Carlos Díaz,Villa El Salvador,Lentejas (kg),2.0,Alta,3.6,Mercado VES,Mercado,Villa El Salvador,2025-10-16
895,Elena Rojas,Chorrillos,Shampoo (frasco),1.0,Baja,10.8,Bodega Chorrillos,Bodega,Chorrillos,2025-10-16
896,Pedro Castillo,SMP,Papel higiénico (paquete),2.0,Alta,7.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-16
897,Carla Huamán,Surquillo,Queso (kg),1.0,Media,18.8,Mercado Surquillo,Mercado,Surquillo,2025-10-16
898,Ricardo López,Jesús María,Yogurt (unidad),3.0,Baja,2.3,Tottus Jesús María,Supermercado,Jesús María,2025-10-16
899,Sofía Vargas,La Molina,Manzana (kg),2.0,Alta,5.0,Vivanda La Molina,Supermercado,La Molina,2025-10-16
900,Juan Carlos Díaz,San Miguel,Arroz (kg),3.0,Alta,3.2,Bodega San Miguel,Bodega,San Miguel,2025-10-16
901,Kevin Pardo,Miraflores,Leche evaporada 400g,2.0,Media,2.4,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-17
902,María Quispe,San Martín de Porres,Pechuga de pollo (kg),2.0,Alta,10.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-17
903,José Alvarez,SMP,Plátano (kg),2.0,Alta,1.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-17
904,Luis Ramírez,Surco,Detergente líquido 1L,1.0,Baja,6.8,Wong Surco,Supermercado,Surco,2025-10-17
905,Ana Torres,Comas,Huevos (docena),1.0,Alta,11.0,Bodega San Pedro,Bodega,Comas,2025-10-17
906,Jorge Medina,San Borja,Tomate (kg),2.0,Media,3.2,Plaza Vea San Borja,Supermercado,San Borja,2025-10-17
907,Ana Torres,Pueblo Libre,Aceite (litro),1.0,Alta,9.0,Metro San Borja,Supermercado,San Borja,2025-10-17
908,Carlos López,San Borja,Azúcar (kg),2.0,Media,3.4,Vivanda La Molina,Supermercado,La Molina,2025-10-17
909,Laura Sánchez,Lince,Pasta (paquete),3.0,Baja,1.9,Tottus Lince,Supermercado,Lince,2025-10-17
910,José García,San Isidro,Frijoles (kg),2.0,Alta,3.8,Wong San Isidro,Supermercado,San Isidro,2025-10-17
911,Carla Huamán,Callao,Papa (kg),3.0,Media,1.0,Mercado Callao,Mercado,Callao,2025-10-18
912,Ricardo López,La Molina,Cebolla (kg),2.0,Alta,1.4,Wong La Molina,Supermercado,La Molina,2025-10-18
913,Sofía Vargas,San Isidro,Atún (lata),3.0,Media,5.2,Metro San Isidro,Supermercado,San Isidro,2025-10-18
914,Juan Carlos Díaz,Villa El Salvador,Galletas (paquete),2.0,Baja,2.8,Mercado VES,Mercado,Villa El Salvador,2025-10-18
915,Elena Rojas,Chorrillos,Jugo (litro),2.0,Media,4.4,Bodega Chorrillos,Bodega,Chorrillos,2025-10-18
916,Pedro Castillo,SMP,Café (paquete),1.0,Alta,13.8,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-18
917,Carla Huamán,Surquillo,Té (paquete),1.0,Baja,2.4,Mercado Surquillo,Mercado,Surquillo,2025-10-18
918,Ricardo López,Jesús María,Harina (kg),2.0,Media,3.1,Tottus Jesús María,Supermercado,Jesús María,2025-10-18
919,Sofía Vargas,La Molina,Sal (kg),1.0,Alta,0.5,Vivanda La Molina,Supermercado,La Molina,2025-10-18
920,Juan Carlos Díaz,San Miguel,Mayonesa (frasco),1.0,Baja,4.8,Bodega San Miguel,Bodega,San Miguel,2025-10-18
921,Kevin Pardo,Miraflores,Ketchup (frasco),1.0,Media,3.8,Plaza Vea Miraflores,Supermercado,Miraflores,2025-10-19
922,María Quispe,San Martín de Porres,Lentejas (kg),2.0,Alta,3.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-19
923,José Alvarez,SMP,Shampoo (frasco),1.0,Baja,10.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-10-19
924,Luis Ramírez,Surco,Papel higiénico (paquete),2.0,Alta,7.3,Wong Surco,Supermercado,Surco,2025-10-19
925,Ana Torres,Comas,Queso (kg),1.0,Media,18.7,Bodega San Pedro,Bodega,Comas,2025-10-19
926,Jorge Medina,San Borja,Yogurt (unidad),3.0,Baja,2.2,Plaza Vea San Borja,Supermercado,San Borja,2025-10-19
927,Ana Torres,Pueblo Libre,Manzana (kg),2.0,Alta,4.9,Metro San Borja,Supermercado,San Borja,2025-10-19
928,Carlos López,San Borja,Arroz (kg),3.0,Alta,3.1,Vivanda La Molina,Supermercado,La Molina,2025-10-19
929,Laura Sánchez,Lince,Leche evaporada 400g,2.0,Media,2.3,Tottus Lince,Supermercado,Lince,2025-10-19
930,José García,San Isidro,Pechuga de pollo (kg),2.0,Alta,10.3,Wong San Isidro,Supermercado,San Isidro,2025-10-19
931,Carla Huamán,Callao,Plátano (kg),2.0,Alta,1.6,Mercado Callao,Mercado,Callao,2025-10-20
932,Ricardo López,La Molina,Detergente líquido 1L,1.0,Baja,6.7,Wong La Molina,Supermercado,La Molina,2025-10-20
933,Sofía Vargas,San Isidro,Huevos (docena),1.0,Alta,10.9,Metro San Isidro,Supermercado,San Isidro,2025-10-20
934,Juan Carlos Díaz,Villa El Salvador,Tomate (kg),2.0,Media,3.1,Mercado VES,Mercado,Villa El Salvador,2025-10-20
935,Elena Rojas,Chorrillos,Aceite (litro),1.0,Alta,8.9,Bodega Chorrillos,Bodega,Chorrillos,2025-10-20
